ElectionDate	PartyCode	PartyName	RaceCode	RaceName	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
08/28/2018	REP	Republican Party	GOV	Governor	STL	St. Lucie	   	 	64	64	DeSantis	Ron		14649
08/28/2018	REP	Republican Party	GOV	Governor	SUM	Sumter	   	 	26	26	DeSantis	Ron		14437
08/28/2018	REP	Republican Party	GOV	Governor	SUW	Suwannee	   	 	16	16	DeSantis	Ron		2173
08/28/2018	REP	Republican Party	GOV	Governor	TAY	Taylor	   	 	14	14	DeSantis	Ron		893
08/28/2018	REP	Republican Party	GOV	Governor	UNI	Union	   	 	8	8	DeSantis	Ron		462
08/28/2018	REP	Republican Party	GOV	Governor	VOL	Volusia	   	 	125	125	DeSantis	Ron		32065
08/28/2018	REP	Republican Party	GOV	Governor	WAK	Wakulla	   	 	12	12	DeSantis	Ron		1497
08/28/2018	REP	Republican Party	GOV	Governor	WAL	Walton	   	 	21	21	DeSantis	Ron		5659
08/28/2018	REP	Republican Party	GOV	Governor	WAS	Washington	   	 	12	12	DeSantis	Ron		1278
08/28/2018	REP	Republican Party	GOV	Governor	ALA	Alachua	   	 	63	63	Devine	Timothy	M.	181
08/28/2018	REP	Republican Party	GOV	Governor	BAK	Baker	   	 	9	9	Devine	Timothy	M.	24
08/28/2018	REP	Republican Party	GOV	Governor	BAY	Bay	   	 	44	44	Devine	Timothy	M.	144
08/28/2018	REP	Republican Party	GOV	Governor	BRA	Bradford	   	 	14	14	Devine	Timothy	M.	22
08/28/2018	REP	Republican Party	GOV	Governor	BRE	Brevard	   	 	174	174	Devine	Timothy	M.	684
08/28/2018	REP	Republican Party	GOV	Governor	BRO	Broward	   	 	577	565	Devine	Timothy	M.	1324
08/28/2018	REP	Republican Party	GOV	Governor	CAL	Calhoun	   	 	11	11	Devine	Timothy	M.	3
08/28/2018	REP	Republican Party	GOV	Governor	CHA	Charlotte	   	 	67	67	Devine	Timothy	M.	309
08/28/2018	REP	Republican Party	GOV	Governor	CIT	Citrus	   	 	31	31	Devine	Timothy	M.	244
08/28/2018	REP	Republican Party	GOV	Governor	CLA	Clay	   	 	47	47	Devine	Timothy	M.	321
08/28/2018	REP	Republican Party	GOV	Governor	CLL	Collier	   	 	59	59	Devine	Timothy	M.	688
08/28/2018	REP	Republican Party	GOV	Governor	CLM	Columbia	   	 	22	22	Devine	Timothy	M.	63
08/28/2018	REP	Republican Party	GOV	Governor	DAD	Miami-Dade	   	 	762	762	Devine	Timothy	M.	3312
08/28/2018	REP	Republican Party	GOV	Governor	DES	Desoto	   	 	15	15	Devine	Timothy	M.	20
08/28/2018	REP	Republican Party	GOV	Governor	DIX	Dixie	   	 	10	10	Devine	Timothy	M.	18
08/28/2018	REP	Republican Party	GOV	Governor	DUV	Duval	   	 	199	199	Devine	Timothy	M.	780
08/28/2018	REP	Republican Party	GOV	Governor	ESC	Escambia	   	 	79	79	Devine	Timothy	M.	482
08/28/2018	REP	Republican Party	GOV	Governor	FLA	Flagler	   	 	25	25	Devine	Timothy	M.	96
08/28/2018	REP	Republican Party	GOV	Governor	FRA	Franklin	   	 	8	8	Devine	Timothy	M.	17
08/28/2018	REP	Republican Party	GOV	Governor	GAD	Gadsden	   	 	25	25	Devine	Timothy	M.	8
08/28/2018	REP	Republican Party	GOV	Governor	GIL	Gilchrist	   	 	10	10	Devine	Timothy	M.	13
08/28/2018	REP	Republican Party	GOV	Governor	GLA	Glades	   	 	13	13	Devine	Timothy	M.	6
08/28/2018	REP	Republican Party	GOV	Governor	GUL	Gulf	   	 	10	10	Devine	Timothy	M.	12
08/28/2018	REP	Republican Party	GOV	Governor	HAM	Hamilton	   	 	8	8	Devine	Timothy	M.	12
08/28/2018	REP	Republican Party	GOV	Governor	HAR	Hardee	   	 	12	12	Devine	Timothy	M.	8
08/28/2018	REP	Republican Party	GOV	Governor	HEN	Hendry	   	 	10	10	Devine	Timothy	M.	22
08/28/2018	REP	Republican Party	GOV	Governor	HER	Hernando	   	 	64	64	Devine	Timothy	M.	233
08/28/2018	REP	Republican Party	GOV	Governor	HIG	Highlands	   	 	25	25	Devine	Timothy	M.	108
08/28/2018	REP	Republican Party	GOV	Governor	HIL	Hillsborough	   	 	390	378	Devine	Timothy	M.	935
08/28/2018	REP	Republican Party	GOV	Governor	HOL	Holmes	   	 	8	8	Devine	Timothy	M.	26
08/28/2018	REP	Republican Party	GOV	Governor	IND	Indian River	   	 	36	36	Devine	Timothy	M.	203
08/28/2018	REP	Republican Party	GOV	Governor	JAC	Jackson	   	 	14	14	Devine	Timothy	M.	22
08/28/2018	REP	Republican Party	GOV	Governor	JEF	Jefferson	   	 	16	16	Devine	Timothy	M.	11
08/28/2018	REP	Republican Party	GOV	Governor	LAF	Lafayette	   	 	5	5	Devine	Timothy	M.	1
08/28/2018	REP	Republican Party	GOV	Governor	LAK	Lake	   	 	102	102	Devine	Timothy	M.	386
08/28/2018	REP	Republican Party	GOV	Governor	LEE	Lee	   	 	127	127	Devine	Timothy	M.	1043
08/28/2018	REP	Republican Party	GOV	Governor	LEO	Leon	   	 	155	155	Devine	Timothy	M.	185
08/28/2018	REP	Republican Party	GOV	Governor	LEV	Levy	   	 	13	13	Devine	Timothy	M.	62
08/28/2018	REP	Republican Party	GOV	Governor	LIB	Liberty	   	 	8	0	Devine	Timothy	M.	7
08/28/2018	REP	Republican Party	GOV	Governor	MAD	Madison	   	 	11	11	Devine	Timothy	M.	14
08/28/2018	REP	Republican Party	GOV	Governor	MAN	Manatee	   	 	70	70	Devine	Timothy	M.	545
08/28/2018	REP	Republican Party	GOV	Governor	MON	Monroe	   	 	33	33	Devine	Timothy	M.	213
08/28/2018	REP	Republican Party	GOV	Governor	MRN	Marion	   	 	125	125	Devine	Timothy	M.	408
08/28/2018	REP	Republican Party	GOV	Governor	MRT	Martin	   	 	30	30	Devine	Timothy	M.	323
08/28/2018	REP	Republican Party	GOV	Governor	NAS	Nassau	   	 	15	15	Devine	Timothy	M.	133
08/28/2018	REP	Republican Party	GOV	Governor	OKA	Okaloosa	   	 	52	51	Devine	Timothy	M.	331
08/28/2018	REP	Republican Party	GOV	Governor	OKE	Okeechobee	   	 	11	11	Devine	Timothy	M.	31
08/28/2018	REP	Republican Party	GOV	Governor	ORA	Orange	   	 	247	247	Devine	Timothy	M.	1112
08/28/2018	REP	Republican Party	GOV	Governor	OSC	Osceola	   	 	87	87	Devine	Timothy	M.	270
08/28/2018	REP	Republican Party	GOV	Governor	PAL	Palm Beach	   	 	871	853	Devine	Timothy	M.	804
08/28/2018	REP	Republican Party	GOV	Governor	PAS	Pasco	   	 	110	110	Devine	Timothy	M.	476
08/28/2018	REP	Republican Party	GOV	Governor	PIN	Pinellas	   	 	299	299	Devine	Timothy	M.	1270
08/28/2018	REP	Republican Party	GOV	Governor	POL	Polk	   	 	167	167	Devine	Timothy	M.	375
08/28/2018	REP	Republican Party	GOV	Governor	PUT	Putnam	   	 	35	35	Devine	Timothy	M.	42
08/28/2018	REP	Republican Party	GOV	Governor	SAN	Santa Rosa	   	 	41	41	Devine	Timothy	M.	355
08/28/2018	REP	Republican Party	GOV	Governor	SAR	Sarasota	   	 	101	101	Devine	Timothy	M.	735
08/28/2018	REP	Republican Party	GOV	Governor	SEM	Seminole	   	 	81	81	Devine	Timothy	M.	372
08/28/2018	REP	Republican Party	GOV	Governor	STJ	St. Johns	   	 	46	46	Devine	Timothy	M.	249
08/28/2018	REP	Republican Party	GOV	Governor	STL	St. Lucie	   	 	64	64	Devine	Timothy	M.	272
08/28/2018	REP	Republican Party	GOV	Governor	SUM	Sumter	   	 	26	26	Devine	Timothy	M.	144
08/28/2018	REP	Republican Party	GOV	Governor	SUW	Suwannee	   	 	16	16	Devine	Timothy	M.	23
08/28/2018	REP	Republican Party	GOV	Governor	TAY	Taylor	   	 	14	14	Devine	Timothy	M.	18
08/28/2018	REP	Republican Party	GOV	Governor	UNI	Union	   	 	8	8	Devine	Timothy	M.	5
08/28/2018	REP	Republican Party	GOV	Governor	VOL	Volusia	   	 	125	125	Devine	Timothy	M.	467
08/28/2018	REP	Republican Party	GOV	Governor	WAK	Wakulla	   	 	12	12	Devine	Timothy	M.	30
08/28/2018	REP	Republican Party	GOV	Governor	WAL	Walton	   	 	21	21	Devine	Timothy	M.	129
08/28/2018	REP	Republican Party	GOV	Governor	WAS	Washington	   	 	12	12	Devine	Timothy	M.	22
08/28/2018	REP	Republican Party	GOV	Governor	ALA	Alachua	   	 	63	63	Langford	Bob		271
08/28/2018	REP	Republican Party	GOV	Governor	BAK	Baker	   	 	9	9	Langford	Bob		25
08/28/2018	REP	Republican Party	GOV	Governor	BAY	Bay	   	 	44	44	Langford	Bob		158
08/28/2018	REP	Republican Party	GOV	Governor	BRA	Bradford	   	 	14	14	Langford	Bob		48
08/28/2018	REP	Republican Party	GOV	Governor	BRE	Brevard	   	 	174	174	Langford	Bob		659
08/28/2018	REP	Republican Party	GOV	Governor	BRO	Broward	   	 	577	565	Langford	Bob		1170
08/28/2018	REP	Republican Party	GOV	Governor	CAL	Calhoun	   	 	11	11	Langford	Bob		11
08/28/2018	REP	Republican Party	GOV	Governor	CHA	Charlotte	   	 	67	67	Langford	Bob		281
08/28/2018	REP	Republican Party	GOV	Governor	CIT	Citrus	   	 	31	31	Langford	Bob		253
08/28/2018	REP	Republican Party	GOV	Governor	CLA	Clay	   	 	47	47	Langford	Bob		328
08/28/2018	REP	Republican Party	GOV	Governor	CLL	Collier	   	 	59	59	Langford	Bob		672
08/28/2018	REP	Republican Party	GOV	Governor	CLM	Columbia	   	 	22	22	Langford	Bob		64
08/28/2018	REP	Republican Party	GOV	Governor	DAD	Miami-Dade	   	 	762	762	Langford	Bob		1460
08/28/2018	REP	Republican Party	GOV	Governor	DES	Desoto	   	 	15	15	Langford	Bob		54
08/28/2018	REP	Republican Party	GOV	Governor	DIX	Dixie	   	 	10	10	Langford	Bob		33
08/28/2018	REP	Republican Party	GOV	Governor	DUV	Duval	   	 	199	199	Langford	Bob		720
08/28/2018	REP	Republican Party	GOV	Governor	ESC	Escambia	   	 	79	79	Langford	Bob		795
08/28/2018	REP	Republican Party	GOV	Governor	FLA	Flagler	   	 	25	25	Langford	Bob		112
08/28/2018	REP	Republican Party	GOV	Governor	FRA	Franklin	   	 	8	8	Langford	Bob		46
08/28/2018	REP	Republican Party	GOV	Governor	GAD	Gadsden	   	 	25	25	Langford	Bob		31
08/28/2018	REP	Republican Party	GOV	Governor	GIL	Gilchrist	   	 	10	10	Langford	Bob		80
08/28/2018	REP	Republican Party	GOV	Governor	GLA	Glades	   	 	13	13	Langford	Bob		12
08/28/2018	REP	Republican Party	GOV	Governor	GUL	Gulf	   	 	10	10	Langford	Bob		39
08/28/2018	REP	Republican Party	GOV	Governor	HAM	Hamilton	   	 	8	8	Langford	Bob		8
08/28/2018	REP	Republican Party	GOV	Governor	HAR	Hardee	   	 	12	12	Langford	Bob		15
08/28/2018	REP	Republican Party	GOV	Governor	HEN	Hendry	   	 	10	10	Langford	Bob		44
08/28/2018	REP	Republican Party	GOV	Governor	HER	Hernando	   	 	64	64	Langford	Bob		178
08/28/2018	REP	Republican Party	GOV	Governor	HIG	Highlands	   	 	25	25	Langford	Bob		126
08/28/2018	REP	Republican Party	GOV	Governor	HIL	Hillsborough	   	 	390	378	Langford	Bob		834
08/28/2018	REP	Republican Party	GOV	Governor	HOL	Holmes	   	 	8	8	Langford	Bob		69
08/28/2018	REP	Republican Party	GOV	Governor	IND	Indian River	   	 	36	36	Langford	Bob		224
08/28/2018	REP	Republican Party	GOV	Governor	JAC	Jackson	   	 	14	14	Langford	Bob		43
08/28/2018	REP	Republican Party	GOV	Governor	JEF	Jefferson	   	 	16	16	Langford	Bob		21
08/28/2018	REP	Republican Party	GOV	Governor	LAF	Lafayette	   	 	5	5	Langford	Bob		6
08/28/2018	REP	Republican Party	GOV	Governor	LAK	Lake	   	 	102	102	Langford	Bob		356
08/28/2018	REP	Republican Party	GOV	Governor	LEE	Lee	   	 	127	127	Langford	Bob		922
08/28/2018	REP	Republican Party	GOV	Governor	LEO	Leon	   	 	155	155	Langford	Bob		383
08/28/2018	REP	Republican Party	GOV	Governor	LEV	Levy	   	 	13	13	Langford	Bob		143
08/28/2018	REP	Republican Party	GOV	Governor	LIB	Liberty	   	 	8	0	Langford	Bob		12
08/28/2018	REP	Republican Party	GOV	Governor	MAD	Madison	   	 	11	11	Langford	Bob		19
08/28/2018	REP	Republican Party	GOV	Governor	MAN	Manatee	   	 	70	70	Langford	Bob		423
08/28/2018	REP	Republican Party	GOV	Governor	MON	Monroe	   	 	33	33	Langford	Bob		219
08/28/2018	REP	Republican Party	GOV	Governor	MRN	Marion	   	 	125	125	Langford	Bob		550
08/28/2018	REP	Republican Party	GOV	Governor	MRT	Martin	   	 	30	30	Langford	Bob		358
08/28/2018	REP	Republican Party	GOV	Governor	NAS	Nassau	   	 	15	15	Langford	Bob		141
08/28/2018	REP	Republican Party	GOV	Governor	OKA	Okaloosa	   	 	52	51	Langford	Bob		363
08/28/2018	REP	Republican Party	GOV	Governor	OKE	Okeechobee	   	 	11	11	Langford	Bob		36
08/28/2018	REP	Republican Party	GOV	Governor	ORA	Orange	   	 	247	247	Langford	Bob		1196
08/28/2018	REP	Republican Party	GOV	Governor	OSC	Osceola	   	 	87	87	Langford	Bob		189
08/28/2018	REP	Republican Party	GOV	Governor	PAL	Palm Beach	   	 	871	853	Langford	Bob		676
08/28/2018	REP	Republican Party	GOV	Governor	PAS	Pasco	   	 	110	110	Langford	Bob		400
08/28/2018	REP	Republican Party	GOV	Governor	PIN	Pinellas	   	 	299	299	Langford	Bob		1026
08/28/2018	REP	Republican Party	GOV	Governor	POL	Polk	   	 	167	167	Langford	Bob		344
08/28/2018	REP	Republican Party	GOV	Governor	PUT	Putnam	   	 	35	35	Langford	Bob		46
08/28/2018	REP	Republican Party	GOV	Governor	SAN	Santa Rosa	   	 	41	41	Langford	Bob		482
08/28/2018	REP	Republican Party	GOV	Governor	SAR	Sarasota	   	 	101	101	Langford	Bob		462
08/28/2018	REP	Republican Party	GOV	Governor	SEM	Seminole	   	 	81	81	Langford	Bob		525
08/28/2018	REP	Republican Party	GOV	Governor	STJ	St. Johns	   	 	46	46	Langford	Bob		207
08/28/2018	REP	Republican Party	GOV	Governor	STL	St. Lucie	   	 	64	64	Langford	Bob		254
08/28/2018	REP	Republican Party	GOV	Governor	SUM	Sumter	   	 	26	26	Langford	Bob		138
08/28/2018	REP	Republican Party	GOV	Governor	SUW	Suwannee	   	 	16	16	Langford	Bob		65
08/28/2018	REP	Republican Party	GOV	Governor	TAY	Taylor	   	 	14	14	Langford	Bob		28
08/28/2018	REP	Republican Party	GOV	Governor	UNI	Union	   	 	8	8	Langford	Bob		12
08/28/2018	REP	Republican Party	GOV	Governor	VOL	Volusia	   	 	125	125	Langford	Bob		525
08/28/2018	REP	Republican Party	GOV	Governor	WAK	Wakulla	   	 	12	12	Langford	Bob		51
08/28/2018	REP	Republican Party	GOV	Governor	WAL	Walton	   	 	21	21	Langford	Bob		204
08/28/2018	REP	Republican Party	GOV	Governor	WAS	Washington	   	 	12	12	Langford	Bob		20
08/28/2018	REP	Republican Party	GOV	Governor	ALA	Alachua	   	 	63	63	Mercadante	John	Joseph	225
08/28/2018	REP	Republican Party	GOV	Governor	BAK	Baker	   	 	9	9	Mercadante	John	Joseph	3
08/28/2018	REP	Republican Party	GOV	Governor	BAY	Bay	   	 	44	44	Mercadante	John	Joseph	75
08/28/2018	REP	Republican Party	GOV	Governor	BRA	Bradford	   	 	14	14	Mercadante	John	Joseph	13
08/28/2018	REP	Republican Party	GOV	Governor	BRE	Brevard	   	 	174	174	Mercadante	John	Joseph	439
08/28/2018	REP	Republican Party	GOV	Governor	BRO	Broward	   	 	577	565	Mercadante	John	Joseph	778
08/28/2018	REP	Republican Party	GOV	Governor	CAL	Calhoun	   	 	11	11	Mercadante	John	Joseph	2
08/28/2018	REP	Republican Party	GOV	Governor	CHA	Charlotte	   	 	67	67	Mercadante	John	Joseph	112
08/28/2018	REP	Republican Party	GOV	Governor	CIT	Citrus	   	 	31	31	Mercadante	John	Joseph	95
08/28/2018	REP	Republican Party	GOV	Governor	CLA	Clay	   	 	47	47	Mercadante	John	Joseph	121
08/28/2018	REP	Republican Party	GOV	Governor	CLL	Collier	   	 	59	59	Mercadante	John	Joseph	282
08/28/2018	REP	Republican Party	GOV	Governor	CLM	Columbia	   	 	22	22	Mercadante	John	Joseph	31
08/28/2018	REP	Republican Party	GOV	Governor	DAD	Miami-Dade	   	 	762	762	Mercadante	John	Joseph	2319
08/28/2018	REP	Republican Party	GOV	Governor	DES	Desoto	   	 	15	15	Mercadante	John	Joseph	5
08/28/2018	REP	Republican Party	GOV	Governor	DIX	Dixie	   	 	10	10	Mercadante	John	Joseph	13
08/28/2018	REP	Republican Party	GOV	Governor	DUV	Duval	   	 	199	199	Mercadante	John	Joseph	367
08/28/2018	REP	Republican Party	GOV	Governor	ESC	Escambia	   	 	79	79	Mercadante	John	Joseph	219
08/28/2018	REP	Republican Party	GOV	Governor	FLA	Flagler	   	 	25	25	Mercadante	John	Joseph	64
08/28/2018	REP	Republican Party	GOV	Governor	FRA	Franklin	   	 	8	8	Mercadante	John	Joseph	6
08/28/2018	REP	Republican Party	GOV	Governor	GAD	Gadsden	   	 	25	25	Mercadante	John	Joseph	7
08/28/2018	REP	Republican Party	GOV	Governor	GIL	Gilchrist	   	 	10	10	Mercadante	John	Joseph	23
08/28/2018	REP	Republican Party	GOV	Governor	GLA	Glades	   	 	13	13	Mercadante	John	Joseph	1
08/28/2018	REP	Republican Party	GOV	Governor	GUL	Gulf	   	 	10	10	Mercadante	John	Joseph	7
08/28/2018	REP	Republican Party	GOV	Governor	HAM	Hamilton	   	 	8	8	Mercadante	John	Joseph	2
08/28/2018	REP	Republican Party	GOV	Governor	HAR	Hardee	   	 	12	12	Mercadante	John	Joseph	4
08/28/2018	REP	Republican Party	GOV	Governor	HEN	Hendry	   	 	10	10	Mercadante	John	Joseph	15
08/28/2018	REP	Republican Party	GOV	Governor	HER	Hernando	   	 	64	64	Mercadante	John	Joseph	132
08/28/2018	REP	Republican Party	GOV	Governor	HIG	Highlands	   	 	25	25	Mercadante	John	Joseph	43
08/28/2018	REP	Republican Party	GOV	Governor	HIL	Hillsborough	   	 	390	378	Mercadante	John	Joseph	576
08/28/2018	REP	Republican Party	GOV	Governor	HOL	Holmes	   	 	8	8	Mercadante	John	Joseph	13
08/28/2018	REP	Republican Party	GOV	Governor	IND	Indian River	   	 	36	36	Mercadante	John	Joseph	91
08/28/2018	REP	Republican Party	GOV	Governor	JAC	Jackson	   	 	14	14	Mercadante	John	Joseph	12
08/28/2018	REP	Republican Party	GOV	Governor	JEF	Jefferson	   	 	16	16	Mercadante	John	Joseph	5
08/28/2018	REP	Republican Party	GOV	Governor	LAF	Lafayette	   	 	5	5	Mercadante	John	Joseph	3
08/28/2018	REP	Republican Party	GOV	Governor	LAK	Lake	   	 	102	102	Mercadante	John	Joseph	146
08/28/2018	REP	Republican Party	GOV	Governor	LEE	Lee	   	 	127	127	Mercadante	John	Joseph	340
08/28/2018	REP	Republican Party	GOV	Governor	LEO	Leon	   	 	155	155	Mercadante	John	Joseph	127
08/28/2018	REP	Republican Party	GOV	Governor	LEV	Levy	   	 	13	13	Mercadante	John	Joseph	38
08/28/2018	REP	Republican Party	GOV	Governor	LIB	Liberty	   	 	8	0	Mercadante	John	Joseph	3
08/28/2018	REP	Republican Party	GOV	Governor	MAD	Madison	   	 	11	11	Mercadante	John	Joseph	1
08/28/2018	REP	Republican Party	GOV	Governor	MAN	Manatee	   	 	70	70	Mercadante	John	Joseph	277
08/28/2018	REP	Republican Party	GOV	Governor	MON	Monroe	   	 	33	33	Mercadante	John	Joseph	70
08/28/2018	REP	Republican Party	GOV	Governor	MRN	Marion	   	 	125	125	Mercadante	John	Joseph	183
08/28/2018	REP	Republican Party	GOV	Governor	MRT	Martin	   	 	30	30	Mercadante	John	Joseph	117
08/28/2018	REP	Republican Party	GOV	Governor	NAS	Nassau	   	 	15	15	Mercadante	John	Joseph	54
08/28/2018	REP	Republican Party	GOV	Governor	OKA	Okaloosa	   	 	52	51	Mercadante	John	Joseph	151
08/28/2018	REP	Republican Party	GOV	Governor	OKE	Okeechobee	   	 	11	11	Mercadante	John	Joseph	13
08/28/2018	REP	Republican Party	GOV	Governor	ORA	Orange	   	 	247	247	Mercadante	John	Joseph	628
08/28/2018	REP	Republican Party	GOV	Governor	OSC	Osceola	   	 	87	87	Mercadante	John	Joseph	193
08/28/2018	REP	Republican Party	GOV	Governor	PAL	Palm Beach	   	 	871	853	Mercadante	John	Joseph	560
08/28/2018	REP	Republican Party	GOV	Governor	PAS	Pasco	   	 	110	110	Mercadante	John	Joseph	230
08/28/2018	REP	Republican Party	GOV	Governor	PIN	Pinellas	   	 	299	299	Mercadante	John	Joseph	639
08/28/2018	REP	Republican Party	GOV	Governor	POL	Polk	   	 	167	167	Mercadante	John	Joseph	184
08/28/2018	REP	Republican Party	GOV	Governor	PUT	Putnam	   	 	35	35	Mercadante	John	Joseph	14
08/28/2018	REP	Republican Party	GOV	Governor	SAN	Santa Rosa	   	 	41	41	Mercadante	John	Joseph	150
08/28/2018	REP	Republican Party	GOV	Governor	SAR	Sarasota	   	 	101	101	Mercadante	John	Joseph	323
08/28/2018	REP	Republican Party	GOV	Governor	SEM	Seminole	   	 	81	81	Mercadante	John	Joseph	282
08/28/2018	REP	Republican Party	GOV	Governor	STJ	St. Johns	   	 	46	46	Mercadante	John	Joseph	149
08/28/2018	REP	Republican Party	GOV	Governor	STL	St. Lucie	   	 	64	64	Mercadante	John	Joseph	142
08/28/2018	REP	Republican Party	GOV	Governor	SUM	Sumter	   	 	26	26	Mercadante	John	Joseph	57
08/28/2018	REP	Republican Party	GOV	Governor	SUW	Suwannee	   	 	16	16	Mercadante	John	Joseph	9
08/28/2018	REP	Republican Party	GOV	Governor	TAY	Taylor	   	 	14	14	Mercadante	John	Joseph	4
08/28/2018	REP	Republican Party	GOV	Governor	UNI	Union	   	 	8	8	Mercadante	John	Joseph	3
08/28/2018	REP	Republican Party	GOV	Governor	VOL	Volusia	   	 	125	125	Mercadante	John	Joseph	236
08/28/2018	REP	Republican Party	GOV	Governor	WAK	Wakulla	   	 	12	12	Mercadante	John	Joseph	7
08/28/2018	REP	Republican Party	GOV	Governor	WAL	Walton	   	 	21	21	Mercadante	John	Joseph	61
08/28/2018	REP	Republican Party	GOV	Governor	WAS	Washington	   	 	12	12	Mercadante	John	Joseph	5
08/28/2018	REP	Republican Party	GOV	Governor	ALA	Alachua	   	 	63	63	Nathan	Bruce		133
08/28/2018	REP	Republican Party	GOV	Governor	BAK	Baker	   	 	9	9	Nathan	Bruce		19
08/28/2018	REP	Republican Party	GOV	Governor	BAY	Bay	   	 	44	44	Nathan	Bruce		105
08/28/2018	REP	Republican Party	GOV	Governor	BRA	Bradford	   	 	14	14	Nathan	Bruce		18
08/28/2018	REP	Republican Party	GOV	Governor	BRE	Brevard	   	 	174	174	Nathan	Bruce		580
08/28/2018	REP	Republican Party	GOV	Governor	BRO	Broward	   	 	577	565	Nathan	Bruce		912
08/28/2018	REP	Republican Party	GOV	Governor	CAL	Calhoun	   	 	11	11	Nathan	Bruce		10
08/28/2018	REP	Republican Party	GOV	Governor	CHA	Charlotte	   	 	67	67	Nathan	Bruce		269
08/28/2018	REP	Republican Party	GOV	Governor	CIT	Citrus	   	 	31	31	Nathan	Bruce		146
08/28/2018	REP	Republican Party	GOV	Governor	CLA	Clay	   	 	47	47	Nathan	Bruce		215
08/28/2018	REP	Republican Party	GOV	Governor	CLL	Collier	   	 	59	59	Nathan	Bruce		334
08/28/2018	REP	Republican Party	GOV	Governor	CLM	Columbia	   	 	22	22	Nathan	Bruce		50
08/28/2018	REP	Republican Party	GOV	Governor	DAD	Miami-Dade	   	 	762	762	Nathan	Bruce		1520
08/28/2018	REP	Republican Party	GOV	Governor	DES	Desoto	   	 	15	15	Nathan	Bruce		83
08/28/2018	REP	Republican Party	GOV	Governor	DIX	Dixie	   	 	10	10	Nathan	Bruce		12
08/28/2018	REP	Republican Party	GOV	Governor	DUV	Duval	   	 	199	199	Nathan	Bruce		526
08/28/2018	REP	Republican Party	GOV	Governor	ESC	Escambia	   	 	79	79	Nathan	Bruce		300
08/28/2018	REP	Republican Party	GOV	Governor	FLA	Flagler	   	 	25	25	Nathan	Bruce		81
08/28/2018	REP	Republican Party	GOV	Governor	FRA	Franklin	   	 	8	8	Nathan	Bruce		7
08/28/2018	REP	Republican Party	GOV	Governor	GAD	Gadsden	   	 	25	25	Nathan	Bruce		10
08/28/2018	REP	Republican Party	GOV	Governor	GIL	Gilchrist	   	 	10	10	Nathan	Bruce		10
08/28/2018	REP	Republican Party	GOV	Governor	GLA	Glades	   	 	13	13	Nathan	Bruce		3
08/28/2018	REP	Republican Party	GOV	Governor	GUL	Gulf	   	 	10	10	Nathan	Bruce		10
08/28/2018	REP	Republican Party	GOV	Governor	HAM	Hamilton	   	 	8	8	Nathan	Bruce		6
08/28/2018	REP	Republican Party	GOV	Governor	HAR	Hardee	   	 	12	12	Nathan	Bruce		19
08/28/2018	REP	Republican Party	GOV	Governor	HEN	Hendry	   	 	10	10	Nathan	Bruce		6
08/28/2018	REP	Republican Party	GOV	Governor	HER	Hernando	   	 	64	64	Nathan	Bruce		158
08/28/2018	REP	Republican Party	GOV	Governor	HIG	Highlands	   	 	25	25	Nathan	Bruce		56
08/28/2018	REP	Republican Party	GOV	Governor	HIL	Hillsborough	   	 	390	378	Nathan	Bruce		635
08/28/2018	REP	Republican Party	GOV	Governor	HOL	Holmes	   	 	8	8	Nathan	Bruce		32
08/28/2018	REP	Republican Party	GOV	Governor	IND	Indian River	   	 	36	36	Nathan	Bruce		113
08/28/2018	REP	Republican Party	GOV	Governor	JAC	Jackson	   	 	14	14	Nathan	Bruce		17
08/28/2018	REP	Republican Party	GOV	Governor	JEF	Jefferson	   	 	16	16	Nathan	Bruce		7
08/28/2018	REP	Republican Party	GOV	Governor	LAF	Lafayette	   	 	5	5	Nathan	Bruce		0
08/28/2018	REP	Republican Party	GOV	Governor	LAK	Lake	   	 	102	102	Nathan	Bruce		266
08/28/2018	REP	Republican Party	GOV	Governor	LEE	Lee	   	 	127	127	Nathan	Bruce		737
08/28/2018	REP	Republican Party	GOV	Governor	LEO	Leon	   	 	155	155	Nathan	Bruce		145
08/28/2018	REP	Republican Party	GOV	Governor	LEV	Levy	   	 	13	13	Nathan	Bruce		51
08/28/2018	REP	Republican Party	GOV	Governor	LIB	Liberty	   	 	8	0	Nathan	Bruce		5
08/28/2018	REP	Republican Party	GOV	Governor	MAD	Madison	   	 	11	11	Nathan	Bruce		8
08/28/2018	REP	Republican Party	GOV	Governor	MAN	Manatee	   	 	70	70	Nathan	Bruce		375
08/28/2018	REP	Republican Party	GOV	Governor	MON	Monroe	   	 	33	33	Nathan	Bruce		98
08/28/2018	REP	Republican Party	GOV	Governor	MRN	Marion	   	 	125	125	Nathan	Bruce		372
08/28/2018	REP	Republican Party	GOV	Governor	MRT	Martin	   	 	30	30	Nathan	Bruce		358
08/28/2018	REP	Republican Party	GOV	Governor	NAS	Nassau	   	 	15	15	Nathan	Bruce		98
08/28/2018	REP	Republican Party	GOV	Governor	OKA	Okaloosa	   	 	52	51	Nathan	Bruce		254
08/28/2018	REP	Republican Party	GOV	Governor	OKE	Okeechobee	   	 	11	11	Nathan	Bruce		23
08/28/2018	REP	Republican Party	GOV	Governor	ORA	Orange	   	 	247	247	Nathan	Bruce		587
