id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,electtotal,electwon,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
floridaofficial-160002-12069,160002,Democratic Primary,Democratic Primary,998500,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,102,1,102,12069,Lake,,,,Florida,FL,,,5643,0.27063,
floridaofficial-160002-12069,160002,Democratic Primary,Democratic Primary,998501,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,102,1,102,12069,Lake,,,,Florida,FL,,,9094,0.43614,
floridaofficial-160002-12069,160002,Democratic Primary,Democratic Primary,998502,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,102,1,102,12069,Lake,,,,Florida,FL,,,2053,0.098461,
floridaofficial-160002-12069,160002,Democratic Primary,Democratic Primary,998503,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,102,1,102,12069,Lake,,,,Florida,FL,,,610,0.029255,
floridaofficial-160002-12069,160002,Democratic Primary,Democratic Primary,998504,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,102,1,102,12069,Lake,,,,Florida,FL,,,3106,0.14896,
floridaofficial-160002-12069,160002,Democratic Primary,Democratic Primary,998505,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,102,1,102,12069,Lake,,,,Florida,FL,,,100,0.0047959,
floridaofficial-160002-12069,160002,Democratic Primary,Democratic Primary,998506,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,102,1,102,12069,Lake,,,,Florida,FL,,,245,0.011750,
floridaofficial-160002-12071,160002,Democratic Primary,Democratic Primary,998507,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,127,1,127,12071,Lee,,,,Florida,FL,,,7246,0.21052,
floridaofficial-160002-12071,160002,Democratic Primary,Democratic Primary,998508,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,127,1,127,12071,Lee,,,,Florida,FL,,,8876,0.25788,
floridaofficial-160002-12071,160002,Democratic Primary,Democratic Primary,998509,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,127,1,127,12071,Lee,,,,Florida,FL,,,3215,0.093408,
floridaofficial-160002-12071,160002,Democratic Primary,Democratic Primary,998510,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,127,1,127,12071,Lee,,,,Florida,FL,,,1094,0.031785,
floridaofficial-160002-12071,160002,Democratic Primary,Democratic Primary,998511,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,127,1,127,12071,Lee,,,,Florida,FL,,,13453,0.39086,
floridaofficial-160002-12071,160002,Democratic Primary,Democratic Primary,998512,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,127,1,127,12071,Lee,,,,Florida,FL,,,190,0.0055202,
floridaofficial-160002-12071,160002,Democratic Primary,Democratic Primary,998513,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,127,1,127,12071,Lee,,,,Florida,FL,,,345,0.010024,
floridaofficial-160002-12073,160002,Democratic Primary,Democratic Primary,998514,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,155,1,155,12073,Leon,,,,Florida,FL,,,22092,0.46668,
floridaofficial-160002-12073,160002,Democratic Primary,Democratic Primary,998515,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,155,1,155,12073,Leon,,,,Florida,FL,,,18575,0.39238,
floridaofficial-160002-12073,160002,Democratic Primary,Democratic Primary,998516,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,155,1,155,12073,Leon,,,,Florida,FL,,,1726,0.036460,
floridaofficial-160002-12073,160002,Democratic Primary,Democratic Primary,998517,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,155,1,155,12073,Leon,,,,Florida,FL,,,422,0.0089144,
floridaofficial-160002-12073,160002,Democratic Primary,Democratic Primary,998518,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,155,1,155,12073,Leon,,,,Florida,FL,,,4111,0.086842,
floridaofficial-160002-12073,160002,Democratic Primary,Democratic Primary,998519,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,155,1,155,12073,Leon,,,,Florida,FL,,,142,0.0029996,
floridaofficial-160002-12073,160002,Democratic Primary,Democratic Primary,998520,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,155,1,155,12073,Leon,,,,Florida,FL,,,271,0.0057247,
floridaofficial-160002-12075,160002,Democratic Primary,Democratic Primary,998521,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,13,1,13,12075,Levy,,,,Florida,FL,,,754,0.28922,
floridaofficial-160002-12075,160002,Democratic Primary,Democratic Primary,998522,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,13,1,13,12075,Levy,,,,Florida,FL,,,991,0.38013,
floridaofficial-160002-12075,160002,Democratic Primary,Democratic Primary,998523,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,13,1,13,12075,Levy,,,,Florida,FL,,,371,0.14231,
floridaofficial-160002-12075,160002,Democratic Primary,Democratic Primary,998524,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,13,1,13,12075,Levy,,,,Florida,FL,,,106,0.040660,
floridaofficial-160002-12075,160002,Democratic Primary,Democratic Primary,998525,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,13,1,13,12075,Levy,,,,Florida,FL,,,255,0.097814,
floridaofficial-160002-12075,160002,Democratic Primary,Democratic Primary,998526,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,13,1,13,12075,Levy,,,,Florida,FL,,,50,0.019179,
floridaofficial-160002-12075,160002,Democratic Primary,Democratic Primary,998527,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,13,1,13,12075,Levy,,,,Florida,FL,,,80,0.030687,
floridaofficial-160002-12077,160002,Democratic Primary,Democratic Primary,998528,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,8,1,8,12077,Liberty,,,,Florida,FL,,,235,0.15604,
floridaofficial-160002-12077,160002,Democratic Primary,Democratic Primary,998529,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,8,1,8,12077,Liberty,,,,Florida,FL,,,741,0.49203,
floridaofficial-160002-12077,160002,Democratic Primary,Democratic Primary,998530,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,8,1,8,12077,Liberty,,,,Florida,FL,,,187,0.12417,
floridaofficial-160002-12077,160002,Democratic Primary,Democratic Primary,998531,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,8,1,8,12077,Liberty,,,,Florida,FL,,,94,0.062417,
floridaofficial-160002-12077,160002,Democratic Primary,Democratic Primary,998532,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,8,1,8,12077,Liberty,,,,Florida,FL,,,108,0.071713,
floridaofficial-160002-12077,160002,Democratic Primary,Democratic Primary,998533,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,8,1,8,12077,Liberty,,,,Florida,FL,,,49,0.032537,
floridaofficial-160002-12077,160002,Democratic Primary,Democratic Primary,998534,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,8,1,8,12077,Liberty,,,,Florida,FL,,,92,0.061089,
floridaofficial-160002-12079,160002,Democratic Primary,Democratic Primary,998535,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,11,1,11,12079,Madison,,,,Florida,FL,,,1272,0.49765,
floridaofficial-160002-12079,160002,Democratic Primary,Democratic Primary,998536,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,11,1,11,12079,Madison,,,,Florida,FL,,,805,0.31495,
floridaofficial-160002-12079,160002,Democratic Primary,Democratic Primary,998537,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,11,1,11,12079,Madison,,,,Florida,FL,,,132,0.051643,
floridaofficial-160002-12079,160002,Democratic Primary,Democratic Primary,998538,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,11,1,11,12079,Madison,,,,Florida,FL,,,61,0.023865,
floridaofficial-160002-12079,160002,Democratic Primary,Democratic Primary,998539,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,11,1,11,12079,Madison,,,,Florida,FL,,,163,0.063772,
floridaofficial-160002-12079,160002,Democratic Primary,Democratic Primary,998540,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,11,1,11,12079,Madison,,,,Florida,FL,,,45,0.017606,
floridaofficial-160002-12079,160002,Democratic Primary,Democratic Primary,998541,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,11,1,11,12079,Madison,,,,Florida,FL,,,78,0.030516,
floridaofficial-160002-12081,160002,Democratic Primary,Democratic Primary,998542,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,70,1,70,12081,Manatee,,,,Florida,FL,,,7495,0.28067,
floridaofficial-160002-12081,160002,Democratic Primary,Democratic Primary,998543,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,70,1,70,12081,Manatee,,,,Florida,FL,,,10312,0.38616,
floridaofficial-160002-12081,160002,Democratic Primary,Democratic Primary,998544,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,70,1,70,12081,Manatee,,,,Florida,FL,,,2958,0.11077,
floridaofficial-160002-12081,160002,Democratic Primary,Democratic Primary,998545,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,70,1,70,12081,Manatee,,,,Florida,FL,,,731,0.027374,
floridaofficial-160002-12081,160002,Democratic Primary,Democratic Primary,998546,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,70,1,70,12081,Manatee,,,,Florida,FL,,,4858,0.18192,
floridaofficial-160002-12081,160002,Democratic Primary,Democratic Primary,998547,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,70,1,70,12081,Manatee,,,,Florida,FL,,,135,0.0050554,
floridaofficial-160002-12081,160002,Democratic Primary,Democratic Primary,998548,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,70,1,70,12081,Manatee,,,,Florida,FL,,,215,0.0080512,
floridaofficial-160002-12083,160002,Democratic Primary,Democratic Primary,998549,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,125,1,125,12083,Marion,,,,Florida,FL,,,7206,0.29297,
floridaofficial-160002-12083,160002,Democratic Primary,Democratic Primary,998550,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,125,1,125,12083,Marion,,,,Florida,FL,,,10115,0.41125,
floridaofficial-160002-12083,160002,Democratic Primary,Democratic Primary,998551,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,125,1,125,12083,Marion,,,,Florida,FL,,,2723,0.11071,
floridaofficial-160002-12083,160002,Democratic Primary,Democratic Primary,998552,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,125,1,125,12083,Marion,,,,Florida,FL,,,811,0.032973,
floridaofficial-160002-12083,160002,Democratic Primary,Democratic Primary,998553,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,125,1,125,12083,Marion,,,,Florida,FL,,,3273,0.13307,
floridaofficial-160002-12083,160002,Democratic Primary,Democratic Primary,998554,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,125,1,125,12083,Marion,,,,Florida,FL,,,168,0.0068304,
floridaofficial-160002-12083,160002,Democratic Primary,Democratic Primary,998555,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,125,1,125,12083,Marion,,,,Florida,FL,,,300,0.012197,
floridaofficial-160002-12085,160002,Democratic Primary,Democratic Primary,998556,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,30,1,30,12085,Martin,,,,Florida,FL,,,2169,0.19668,
floridaofficial-160002-12085,160002,Democratic Primary,Democratic Primary,998557,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,30,1,30,12085,Martin,,,,Florida,FL,,,3995,0.36226,
floridaofficial-160002-12085,160002,Democratic Primary,Democratic Primary,998558,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,30,1,30,12085,Martin,,,,Florida,FL,,,1381,0.12523,
floridaofficial-160002-12085,160002,Democratic Primary,Democratic Primary,998559,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,30,1,30,12085,Martin,,,,Florida,FL,,,521,0.047243,
floridaofficial-160002-12085,160002,Democratic Primary,Democratic Primary,998560,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,30,1,30,12085,Martin,,,,Florida,FL,,,2819,0.25562,
floridaofficial-160002-12085,160002,Democratic Primary,Democratic Primary,998561,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,30,1,30,12085,Martin,,,,Florida,FL,,,45,0.0040805,
floridaofficial-160002-12085,160002,Democratic Primary,Democratic Primary,998562,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,30,1,30,12085,Martin,,,,Florida,FL,,,98,0.0088865,
floridaofficial-160002-12086,160002,Democratic Primary,Democratic Primary,998563,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,762,1,762,12086,Miami-Dade,,,,Florida,FL,,,57670,0.38850,
floridaofficial-160002-12086,160002,Democratic Primary,Democratic Primary,998564,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,762,1,762,12086,Miami-Dade,,,,Florida,FL,,,24525,0.16521,
floridaofficial-160002-12086,160002,Democratic Primary,Democratic Primary,998565,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,762,1,762,12086,Miami-Dade,,,,Florida,FL,,,13732,0.092507,
floridaofficial-160002-12086,160002,Democratic Primary,Democratic Primary,998566,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,762,1,762,12086,Miami-Dade,,,,Florida,FL,,,2032,0.013689,
floridaofficial-160002-12086,160002,Democratic Primary,Democratic Primary,998567,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,762,1,762,12086,Miami-Dade,,,,Florida,FL,,,48428,0.32624,
floridaofficial-160002-12086,160002,Democratic Primary,Democratic Primary,998568,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,762,1,762,12086,Miami-Dade,,,,Florida,FL,,,1114,0.0075046,
floridaofficial-160002-12086,160002,Democratic Primary,Democratic Primary,998569,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,762,1,762,12086,Miami-Dade,,,,Florida,FL,,,942,0.0063459,
floridaofficial-160002-12087,160002,Democratic Primary,Democratic Primary,998570,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,33,1,33,12087,Monroe,,,,Florida,FL,,,1610,0.21550,
floridaofficial-160002-12087,160002,Democratic Primary,Democratic Primary,998571,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,33,1,33,12087,Monroe,,,,Florida,FL,,,2528,0.33838,
floridaofficial-160002-12087,160002,Democratic Primary,Democratic Primary,998572,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,33,1,33,12087,Monroe,,,,Florida,FL,,,955,0.12783,
floridaofficial-160002-12087,160002,Democratic Primary,Democratic Primary,998573,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,33,1,33,12087,Monroe,,,,Florida,FL,,,225,0.030116,
floridaofficial-160002-12087,160002,Democratic Primary,Democratic Primary,998574,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,33,1,33,12087,Monroe,,,,Florida,FL,,,2011,0.26917,
floridaofficial-160002-12087,160002,Democratic Primary,Democratic Primary,998575,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,33,1,33,12087,Monroe,,,,Florida,FL,,,50,0.0066925,
floridaofficial-160002-12087,160002,Democratic Primary,Democratic Primary,998576,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,33,1,33,12087,Monroe,,,,Florida,FL,,,92,0.012314,
floridaofficial-160002-12089,160002,Democratic Primary,Democratic Primary,998577,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,15,1,15,12089,Nassau,,,,Florida,FL,,,1306,0.29521,
floridaofficial-160002-12089,160002,Democratic Primary,Democratic Primary,998578,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,15,1,15,12089,Nassau,,,,Florida,FL,,,1697,0.38359,
floridaofficial-160002-12089,160002,Democratic Primary,Democratic Primary,998579,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,15,1,15,12089,Nassau,,,,Florida,FL,,,460,0.10398,
floridaofficial-160002-12089,160002,Democratic Primary,Democratic Primary,998580,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,15,1,15,12089,Nassau,,,,Florida,FL,,,130,0.029385,
floridaofficial-160002-12089,160002,Democratic Primary,Democratic Primary,998581,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,15,1,15,12089,Nassau,,,,Florida,FL,,,715,0.16162,
floridaofficial-160002-12089,160002,Democratic Primary,Democratic Primary,998582,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,15,1,15,12089,Nassau,,,,Florida,FL,,,29,0.0065552,
floridaofficial-160002-12089,160002,Democratic Primary,Democratic Primary,998583,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,15,1,15,12089,Nassau,,,,Florida,FL,,,87,0.019665,
floridaofficial-160002-12091,160002,Democratic Primary,Democratic Primary,998584,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,2500,0.37628,
floridaofficial-160002-12091,160002,Democratic Primary,Democratic Primary,998585,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,1875,0.28221,
floridaofficial-160002-12091,160002,Democratic Primary,Democratic Primary,998586,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,690,0.10385,
floridaofficial-160002-12091,160002,Democratic Primary,Democratic Primary,998587,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,181,0.027243,
floridaofficial-160002-12091,160002,Democratic Primary,Democratic Primary,998588,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,1249,0.18799,
floridaofficial-160002-12091,160002,Democratic Primary,Democratic Primary,998589,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,54,0.0081276,
floridaofficial-160002-12091,160002,Democratic Primary,Democratic Primary,998590,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,95,0.014299,
floridaofficial-160002-12093,160002,Democratic Primary,Democratic Primary,998591,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,11,1,11,12093,Okeechobee,,,,Florida,FL,,,325,0.18635,
floridaofficial-160002-12093,160002,Democratic Primary,Democratic Primary,998592,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,11,1,11,12093,Okeechobee,,,,Florida,FL,,,679,0.38933,
floridaofficial-160002-12093,160002,Democratic Primary,Democratic Primary,998593,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,11,1,11,12093,Okeechobee,,,,Florida,FL,,,191,0.10952,
floridaofficial-160002-12093,160002,Democratic Primary,Democratic Primary,998594,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,11,1,11,12093,Okeechobee,,,,Florida,FL,,,55,0.031537,
floridaofficial-160002-12093,160002,Democratic Primary,Democratic Primary,998595,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,11,1,11,12093,Okeechobee,,,,Florida,FL,,,404,0.23165,
floridaofficial-160002-12093,160002,Democratic Primary,Democratic Primary,998596,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,11,1,11,12093,Okeechobee,,,,Florida,FL,,,27,0.015482,
floridaofficial-160002-12093,160002,Democratic Primary,Democratic Primary,998597,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,11,1,11,12093,Okeechobee,,,,Florida,FL,,,63,0.036124,
floridaofficial-160002-12095,160002,Democratic Primary,Democratic Primary,998598,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,247,1,247,12095,Orange,,,,Florida,FL,,,39952,0.40419,
floridaofficial-160002-12095,160002,Democratic Primary,Democratic Primary,998599,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,247,1,247,12095,Orange,,,,Florida,FL,,,30112,0.30464,
floridaofficial-160002-12095,160002,Democratic Primary,Democratic Primary,998600,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,247,1,247,12095,Orange,,,,Florida,FL,,,9382,0.094917,
floridaofficial-160002-12095,160002,Democratic Primary,Democratic Primary,998601,floridaofficial-69695,,,,,,,Chris,,,,King,,,FALSE,,Governor,Democratic Party,floridaofficial-69695,,247,1,247,12095,Orange,,,,Florida,FL,,,4495,0.045476,
floridaofficial-160002-12095,160002,Democratic Primary,Democratic Primary,998602,floridaofficial-70161,,,,,,,Philip,,,,Levine,,,FALSE,,Governor,Democratic Party,floridaofficial-70161,,247,1,247,12095,Orange,,,,Florida,FL,,,13539,0.13697,
floridaofficial-160002-12095,160002,Democratic Primary,Democratic Primary,998603,floridaofficial-71725,,,,,,,Alex,,,,Lundmark,,,FALSE,,Governor,Democratic Party,floridaofficial-71725,,247,1,247,12095,Orange,,,,Florida,FL,,,523,0.0052912,
floridaofficial-160002-12095,160002,Democratic Primary,Democratic Primary,998604,floridaofficial-71901,,,,,,,John,,,,Wetherbee,,,FALSE,,Governor,Democratic Party,floridaofficial-71901,,247,1,247,12095,Orange,,,,Florida,FL,,,841,0.0085084,
floridaofficial-160002-12097,160002,Democratic Primary,Democratic Primary,998605,floridaofficial-69686,,,,,,,Andrew,,,,Gillum,,,FALSE,,Governor,Democratic Party,floridaofficial-69686,,87,1,87,12097,Osceola,,,,Florida,FL,,,5472,0.25526,
floridaofficial-160002-12097,160002,Democratic Primary,Democratic Primary,998606,floridaofficial-69786,,,,,,,Gwen,,,,Graham,,,FALSE,,Governor,Democratic Party,floridaofficial-69786,,87,1,87,12097,Osceola,,,,Florida,FL,,,6330,0.29528,
floridaofficial-160002-12097,160002,Democratic Primary,Democratic Primary,998607,floridaofficial-71529,,,,,,,Jeff,,,,Greene,,,FALSE,,Governor,Democratic Party,floridaofficial-71529,,87,1,87,12097,Osceola,,,,Florida,FL,,,3402,0.15870,
